filename,width,height,class,xmin,ymin,xmax,ymax
P05327.jpg,720,512,Pliers,514,217,688,290
P05328.jpg,544,569,Scissors,224,301,289,421
P05328.jpg,544,569,Scissors,312,272,359,409
P05328.jpg,544,569,Scissors,370,282,436,425
P05328.jpg,544,569,Scissors,382,281,441,414
P05329.jpg,431,525,Pliers,286,261,333,385
P05329.jpg,431,525,Pliers,185,250,311,417
P05330.jpg,508,643,Pliers,142,204,258,345
P05331.jpg,508,642,Pliers,142,205,256,342
P05332.jpg,507,641,Pliers,143,204,255,340
P05333.jpg,508,642,Pliers,143,204,256,341
P05334.jpg,482,607,Wrench,133,384,237,557
P05334.jpg,482,607,Pliers,171,403,238,527
P05335.jpg,482,559,Pliers,170,355,238,474
P05335.jpg,482,559,Wrench,132,332,234,508
P05336.jpg,420,615,Scissors,204,416,271,486
P05337.jpg,422,568,Scissors,205,369,276,440
P05338.jpg,234,528,Pliers,68,307,165,354
P05339.jpg,235,528,Pliers,67,307,166,354
P05340.jpg,469,515,Wrench,241,144,326,387
P05341.jpg,466,515,Wrench,238,142,326,386
P05342.jpg,888,820,Pliers,631,356,774,506
P05343.jpg,888,657,Pliers,626,357,780,503
P05344.jpg,887,656,Pliers,623,358,779,502
P05345.jpg,466,662,Scissors,156,321,207,386
P05346.jpg,465,570,Scissors,157,321,206,384
P05347.jpg,724,640,Pliers,250,168,364,258
P05348.jpg,722,640,Pliers,244,167,364,262
P05349.jpg,341,489,Pliers,81,299,204,455
P05349.jpg,341,489,Wrench,92,282,278,431
P05350.jpg,520,476,Pliers,340,309,468,378
P05350.jpg,520,476,Pliers,358,313,480,408
P05351.jpg,990,484,Scissors,758,285,862,325
P05352.jpg,689,663,Pliers,421,257,619,389
P05353.jpg,688,663,Pliers,422,262,616,389
P05354.jpg,531,601,Wrench,190,251,346,470
P05354.jpg,531,601,Pliers,178,284,230,414
P05355.jpg,530,590,Pliers,178,281,226,423
P05355.jpg,530,590,Wrench,192,252,348,471
P05356.jpg,530,602,Wrench,187,247,350,475
P05356.jpg,530,602,Pliers,177,285,228,425
P05357.jpg,457,488,Pliers,153,212,337,323
P05358.jpg,456,476,Pliers,154,207,336,309
P05359.jpg,457,663,Pliers,156,391,335,502
P05360.jpg,475,690,Pliers,135,362,215,505
P05361.jpg,357,332,Pliers,48,51,140,181
P05362.jpg,527,663,Pliers,320,314,460,467
P05363.jpg,528,664,Pliers,320,311,462,466
P05364.jpg,526,664,Pliers,320,316,459,464
P05365.jpg,483,661,Pliers,281,258,441,309
P05365.jpg,483,661,Pliers,300,246,449,312
P05366.jpg,483,548,Pliers,281,260,440,306
P05366.jpg,483,548,Pliers,300,243,449,315
P05367.jpg,398,661,Pliers,104,226,246,488
P05367.jpg,398,661,Pliers,136,315,215,452
P05368.jpg,384,661,Pliers,123,320,203,454
P05368.jpg,384,661,Pliers,86,222,232,491
P05369.jpg,394,661,Pliers,98,226,240,489
P05369.jpg,394,661,Pliers,137,320,211,454
P05370.jpg,531,345,Scissors,158,128,194,195
P05371.jpg,455,532,Pliers,208,232,378,284
P05372.jpg,535,474,Scissors,367,174,412,238
P05373.jpg,529,474,Scissors,362,175,405,235
P05374.jpg,492,472,Scissors,323,173,370,241
P05375.jpg,395,503,Scissors,217,228,272,307
P05376.jpg,401,448,Scissors,202,145,283,222
P05377.jpg,403,431,Scissors,204,128,289,205
P05378.jpg,404,430,Scissors,204,128,283,199
P05379.jpg,862,519,Pliers,200,267,280,351
P05379.jpg,862,519,Pliers,154,248,242,336
P05379.jpg,862,519,Pliers,101,241,193,347
P05380.jpg,862,567,Pliers,200,313,280,400
P05380.jpg,862,567,Pliers,102,285,193,395
P05380.jpg,862,567,Pliers,163,296,232,382
P05381.jpg,446,387,Pliers,36,191,137,261
P05382.jpg,447,386,Pliers,36,189,139,262
P05383.jpg,871,534,Pliers,256,225,334,326
P05383.jpg,871,534,Wrench,276,320,350,449
P05383.jpg,871,534,Wrench,262,329,315,459
P05383.jpg,871,534,Pliers,289,318,378,413
P05384.jpg,444,661,Pliers,159,484,291,584
P05385.jpg,441,451,Pliers,154,279,276,360
P05386.jpg,425,451,Pliers,137,277,252,359
P05387.jpg,395,408,Pliers,284,190,356,313
P05387.jpg,395,408,Wrench,124,269,331,370
P05387.jpg,395,408,Wrench,107,299,278,379
P05388.jpg,645,691,Wrench,23,336,79,486
P05389.jpg,751,603,Knife,200,267,322,382
P05390.jpg,750,651,Knife,202,315,322,431
P05391.jpg,1007,392,Knife,795,168,812,254
P05392.jpg,408,343,Pliers,80,105,209,180
P05392.jpg,408,343,Pliers,117,101,269,202
P05393.jpg,408,345,Pliers,119,103,269,203
P05393.jpg,408,345,Pliers,79,107,214,187
P05394.jpg,632,445,Pliers,70,200,212,293
P05394.jpg,632,445,Wrench,112,151,254,234
P05395.jpg,641,459,Scissors,109,224,183,259
P05395.jpg,641,459,Scissors,54,204,127,238
P05396.jpg,703,622,Wrench,540,265,636,415
P05396.jpg,703,622,Pliers,478,299,579,414
P05396.jpg,703,622,Pliers,84,472,225,551
P05396.jpg,703,622,Pliers,56,506,244,599
P05396.jpg,703,622,Wrench,58,521,167,571
P05397.jpg,722,622,Wrench,55,521,151,569
P05397.jpg,722,622,Pliers,82,470,226,549
P05397.jpg,722,622,Pliers,55,510,246,601
P05397.jpg,722,622,Pliers,477,301,573,413
P05397.jpg,722,622,Pliers,537,265,633,416
P05398.jpg,705,622,Pliers,535,265,629,418
P05398.jpg,705,622,Pliers,475,301,571,410
P05398.jpg,705,622,Pliers,85,473,223,551
P05398.jpg,705,622,Pliers,52,502,240,604
P05398.jpg,705,622,Wrench,54,521,157,573
P05399.jpg,490,445,Scissors,372,208,407,282
P05400.jpg,491,589,Scissors,374,204,408,285
P05401.jpg,490,518,Scissors,374,276,409,357
P05402.jpg,475,663,Wrench,91,353,131,482
P05402.jpg,475,663,Pliers,71,233,132,379
P05402.jpg,475,663,Pliers,66,241,147,380
P05403.jpg,474,663,Wrench,93,358,131,480
P05403.jpg,474,663,Pliers,72,234,134,378
P05403.jpg,474,663,Pliers,69,243,142,379
P05404.jpg,444,373,Pliers,223,105,271,208
P05405.jpg,837,538,Pliers,601,328,781,420
P05406.jpg,835,488,Pliers,596,278,784,369
P05407.jpg,836,489,Pliers,599,278,786,370
P05408.jpg,543,626,Pliers,382,132,497,260
P05408.jpg,543,626,Wrench,425,120,469,321
P05409.jpg,486,378,Pliers,225,174,344,261
P05410.jpg,511,620,Pliers,349,127,466,260
P05410.jpg,511,620,Wrench,393,123,436,321
P05411.jpg,616,570,Wrench,301,330,466,464
P05412.jpg,612,536,Wrench,297,296,462,432
P05413.jpg,483,330,Scissors,336,159,374,219
P05413.jpg,483,330,Scissors,306,81,398,139
P05414.jpg,502,649,Pliers,243,266,420,325
P05414.jpg,502,649,Pliers,280,315,450,457
P05415.jpg,428,601,Pliers,170,217,346,277
P05415.jpg,428,601,Pliers,207,268,375,421
P05416.jpg,389,601,Pliers,129,218,307,275
P05416.jpg,389,601,Pliers,171,266,334,417
P05417.jpg,420,601,Pliers,160,217,337,276
P05417.jpg,420,601,Pliers,200,266,367,416
P05418.jpg,363,598,Pliers,104,214,281,279
P05418.jpg,363,598,Pliers,145,264,309,417
P05419.jpg,308,270,Pliers,159,76,264,108
P05420.jpg,308,270,Pliers,162,78,264,108
P05421.jpg,309,476,Pliers,161,280,262,316
P05422.jpg,290,258,Wrench,79,73,208,172
P05423.jpg,292,258,Wrench,80,75,207,173
P05424.jpg,999,868,Scissors,940,477,958,546
P05424.jpg,999,868,Knife,170,559,318,595
P05425.jpg,298,240,Wrench,87,93,115,173
P05426.jpg,544,360,Knife,310,212,332,293
P05427.jpg,416,502,Scissors,190,172,231,246
P05428.jpg,418,445,Scissors,192,124,233,188
P05429.jpg,857,611,Pliers,435,492,595,556
P05429.jpg,857,611,Wrench,393,252,497,431
P05430.jpg,853,611,Wrench,389,253,492,430
P05430.jpg,853,611,Pliers,432,492,597,555
P05431.jpg,848,611,Pliers,424,491,592,554
P05431.jpg,848,611,Wrench,383,252,490,431
P05432.jpg,790,613,Wrench,390,219,538,393
P05433.jpg,457,609,Pliers,329,381,403,511
P05434.jpg,551,450,Pliers,3,150,84,241
P05435.jpg,725,520,Pliers,127,166,311,253
P05436.jpg,725,391,Pliers,122,40,319,122
P05437.jpg,389,541,Pliers,157,328,328,481
P05438.jpg,387,541,Pliers,156,327,326,479
P05439.jpg,388,540,Pliers,157,328,325,483
P05440.jpg,387,537,Pliers,156,325,325,479
P05441.jpg,385,536,Pliers,154,325,322,477
P05442.jpg,387,537,Pliers,156,327,324,479
P05443.jpg,333,453,Pliers,157,313,291,409
P05443.jpg,333,453,Wrench,230,192,295,332
P05444.jpg,331,453,Wrench,230,190,296,336
P05444.jpg,331,453,Pliers,159,315,291,408
P05445.jpg,561,507,Scissors,322,196,435,307
P05446.jpg,562,504,Scissors,324,197,436,307
P05447.jpg,562,503,Scissors,319,197,436,307
P05448.jpg,667,647,Wrench,285,385,439,435
P05448.jpg,667,647,Wrench,404,361,477,396
P05448.jpg,667,647,Pliers,298,362,429,416
P05449.jpg,666,647,Pliers,299,360,433,416
P05449.jpg,666,647,Wrench,390,360,475,401
P05449.jpg,666,647,Wrench,282,391,382,435
P05450.jpg,666,647,Wrench,390,361,478,404
P05450.jpg,666,647,Wrench,284,393,377,436
P05450.jpg,666,647,Pliers,298,361,429,416
P05451.jpg,572,584,Scissors,287,185,397,276
P05451.jpg,572,584,Scissors,297,183,375,249
P05451.jpg,572,584,Scissors,316,209,417,303
P05452.jpg,801,989,Wrench,339,551,436,594
P05452.jpg,801,989,Wrench,349,607,435,730
P05453.jpg,801,661,Wrench,348,288,437,397
P05453.jpg,801,661,Wrench,354,225,437,264
P05454.jpg,561,598,Pliers,431,368,480,490
P05454.jpg,561,598,Pliers,445,366,497,522
P05455.jpg,553,598,Pliers,437,366,489,522
P05455.jpg,553,598,Pliers,423,369,470,488
P05456.jpg,552,602,Scissors,254,245,337,315
P05457.jpg,552,602,Scissors,251,244,338,314
P05458.jpg,552,661,Scissors,252,305,335,375
P05459.jpg,471,707,Wrench,162,394,371,464
P05459.jpg,471,707,Wrench,371,407,430,546
P05460.jpg,470,386,Wrench,357,96,431,223
P05460.jpg,470,386,Wrench,157,76,372,141
P05461.jpg,673,618,Wrench,147,290,204,406
P05461.jpg,673,618,Pliers,179,277,234,401
P05461.jpg,673,618,Wrench,31,238,54,346
P05462.jpg,673,618,Pliers,177,276,234,402
P05462.jpg,673,618,Wrench,149,289,200,407
P05462.jpg,673,618,Wrench,29,237,53,345
P05463.jpg,672,662,Wrench,147,335,201,450
P05463.jpg,672,662,Pliers,174,319,233,447
P05463.jpg,672,662,Wrench,30,279,52,391
P05464.jpg,324,205,Knife,160,127,232,151
P05465.jpg,435,613,Pliers,156,235,289,436
P05466.jpg,436,446,Pliers,154,79,292,251
P05467.jpg,434,446,Pliers,154,80,292,250
P05468.jpg,508,445,Pliers,127,248,192,335
P05468.jpg,508,445,Wrench,162,187,284,339
P05469.jpg,508,397,Wrench,161,190,284,338
P05469.jpg,508,397,Pliers,126,249,191,333
P05470.jpg,508,396,Pliers,127,248,191,336
P05470.jpg,508,396,Wrench,160,191,289,339
P05471.jpg,831,618,Wrench,437,259,663,379
P05471.jpg,831,618,Pliers,543,319,660,451
P05472.jpg,734,662,Pliers,197,311,344,429
P05473.jpg,395,598,Pliers,50,365,227,490
P05473.jpg,395,598,Wrench,87,102,228,302
P05474.jpg,402,598,Wrench,98,105,239,305
P05474.jpg,402,598,Pliers,60,374,240,485
P05475.jpg,377,515,Pliers,170,337,281,436
P05476.jpg,378,447,Pliers,169,268,284,367
P05477.jpg,474,571,Pliers,330,234,440,398
P05478.jpg,473,568,Pliers,329,229,441,393
P05479.jpg,473,396,Pliers,327,62,438,223
P05480.jpg,473,397,Pliers,326,64,441,221
P05481.jpg,686,637,Pliers,69,425,225,563
P05481.jpg,686,637,Wrench,25,352,276,518
P05482.jpg,685,637,Wrench,20,352,276,521
P05482.jpg,685,637,Pliers,69,422,221,562
P05483.jpg,374,386,Pliers,127,139,234,204
P05483.jpg,374,386,Pliers,141,128,284,189
P05484.jpg,740,699,Wrench,238,418,335,519
P05485.jpg,653,703,Wrench,419,246,638,462
P05486.jpg,629,421,Pliers,110,94,151,216
P05487.jpg,628,420,Pliers,106,93,154,216
P05488.jpg,702,660,Pliers,131,243,222,380
P05489.jpg,1500,926,Pliers,829,428,1059,552
P05490.jpg,432,387,Wrench,98,157,270,324
P05491.jpg,428,600,Wrench,226,239,264,355
P05491.jpg,428,600,Wrench,223,298,282,410
P05492.jpg,272,311,Knife,14,179,232,258
P05493.jpg,508,533,Wrench,274,297,310,417
P05494.jpg,508,402,Wrench,274,166,306,286
P05495.jpg,509,403,Wrench,273,168,314,287
P05496.jpg,509,532,Wrench,272,295,307,419
P05497.jpg,712,670,Scissors,471,262,545,284
P05498.jpg,261,266,Scissors,49,118,167,178
P05499.jpg,672,664,Pliers,403,363,575,413
P05499.jpg,672,664,Pliers,406,357,560,443
P05500.jpg,673,663,Pliers,412,358,565,442
P05500.jpg,673,663,Pliers,405,364,570,408
P05501.jpg,843,584,Scissors,87,312,233,389
P05502.jpg,843,579,Scissors,84,315,228,388
P05503.jpg,557,577,Pliers,435,207,503,270
P05504.jpg,308,439,Pliers,51,275,97,404
P05504.jpg,308,439,Pliers,179,220,258,366
P05505.jpg,308,438,Pliers,52,274,99,403
P05505.jpg,308,438,Pliers,177,213,257,364
P05506.jpg,787,559,Knife,398,203,550,262
P05507.jpg,792,511,Knife,405,156,557,214
P05508.jpg,365,546,Pliers,212,326,339,414
P05509.jpg,819,698,Pliers,616,458,753,494
P05510.jpg,493,570,Wrench,280,236,427,429
P05510.jpg,493,570,Wrench,340,262,392,386
P05511.jpg,488,512,Wrench,336,206,389,328
P05511.jpg,488,512,Wrench,274,179,425,369
P05512.jpg,629,614,Pliers,394,355,576,505
P05513.jpg,327,264,Pliers,175,131,301,185
P05514.jpg,327,575,Pliers,174,441,295,497
P05515.jpg,773,552,Pliers,630,278,733,383
P05516.jpg,1222,729,Scissors,638,299,745,370
P05517.jpg,391,516,Scissors,113,291,180,380
P05518.jpg,391,478,Scissors,110,254,179,339
P05519.jpg,1474,1035,Wrench,101,719,327,781
P05519.jpg,1474,1035,Pliers,73,675,232,743
P05520.jpg,981,615,Wrench,608,452,833,518
P05521.jpg,1483,1035,Wrench,1109,766,1341,839
P05522.jpg,1303,703,Wrench,488,214,566,334
P05523.jpg,418,399,Pliers,56,173,147,290
P05524.jpg,418,400,Pliers,55,174,148,292
P05525.jpg,677,466,Scissors,234,379,306,416
P05526.jpg,481,408,Pliers,193,221,295,285
P05527.jpg,480,408,Pliers,190,219,297,286
P05528.jpg,1199,535,Wrench,840,306,1034,386
P05529.jpg,337,362,Knife,249,149,261,207
P05530.jpg,850,512,Wrench,636,234,826,443
P05531.jpg,487,623,Pliers,306,469,462,525
P05532.jpg,476,576,Pliers,295,425,452,477
P05533.jpg,476,576,Pliers,295,423,450,477
P05534.jpg,480,623,Pliers,298,472,454,524
P05539.jpg,1500,752,Scissors,1196,324,1311,379
P05540.jpg,1345,748,Pliers,1056,117,1175,245
P05541.jpg,683,487,Pliers,407,277,502,393
P05541.jpg,683,487,Pliers,422,238,515,375
P05541.jpg,683,487,Wrench,444,251,517,357
P05542.jpg,621,641,Wrench,123,435,204,531
P05543.jpg,619,641,Wrench,125,433,205,530
P05544.jpg,638,615,Scissors,107,240,242,288
P05545.jpg,636,567,Scissors,116,194,238,235
P05546.jpg,636,567,Scissors,111,193,239,237
P05547.jpg,484,513,Wrench,158,307,242,346
P05547.jpg,484,513,Wrench,188,307,273,345
P05548.jpg,651,517,Pliers,478,227,549,345
P05549.jpg,658,565,Pliers,484,273,555,392
P05550.jpg,1500,699,Wrench,312,269,428,510
P05551.jpg,1500,1004,Wrench,1221,578,1343,827
P05552.jpg,1500,941,Pliers,901,555,1080,604
P05553.jpg,1500,1035,Wrench,617,707,773,754
P05554.jpg,442,595,Pliers,192,175,292,297
P05555.jpg,819,661,Wrench,401,359,448,511
P05556.jpg,795,661,Wrench,374,357,423,510
P05557.jpg,675,589,Pliers,466,338,598,528
P05557.jpg,675,589,Pliers,553,232,610,314
P05558.jpg,883,707,Pliers,646,271,760,395
P05559.jpg,885,707,Pliers,645,271,763,394
P05560.jpg,881,707,Pliers,642,273,756,395
P05561.jpg,931,486,Pliers,123,275,195,395
P05561.jpg,931,486,Pliers,134,195,197,315
P05561.jpg,931,486,Wrench,177,256,205,356
P05561.jpg,931,486,Wrench,582,126,703,325
P05562.jpg,919,486,Wrench,576,127,686,323
P05562.jpg,919,486,Wrench,164,256,197,355
P05562.jpg,919,486,Pliers,112,274,183,394
P05562.jpg,919,486,Pliers,121,194,186,314
P05563.jpg,918,486,Pliers,122,193,185,315
P05563.jpg,918,486,Pliers,116,277,179,395
P05563.jpg,918,486,Wrench,163,257,198,350
P05563.jpg,918,486,Wrench,575,126,689,323
P05564.jpg,836,620,Pliers,120,264,231,410
P05564.jpg,836,620,Pliers,127,128,314,232
P05565.jpg,362,394,Pliers,215,183,304,263
P05565.jpg,362,394,Pliers,222,144,304,229
P05565.jpg,362,394,Scissors,224,140,308,203
P05566.jpg,767,573,Pliers,326,145,500,261
P05567.jpg,757,573,Pliers,317,145,491,264
P05568.jpg,238,370,Scissors,73,202,193,265
P05568.jpg,238,370,Scissors,130,245,192,290
P05569.jpg,238,370,Scissors,75,203,193,264
P05569.jpg,238,370,Scissors,127,244,192,291
P05570.jpg,522,528,Pliers,240,47,425,222
P05571.jpg,522,613,Pliers,242,51,411,215
P05572.jpg,430,660,Pliers,104,434,163,556
P05573.jpg,428,707,Pliers,100,475,161,603
P05574.jpg,428,660,Pliers,100,429,160,558
P05575.jpg,789,617,Scissors,561,220,602,291
P05576.jpg,614,437,Scissors,401,236,469,312
P05577.jpg,1126,618,Knife,741,237,805,335
P05578.jpg,1127,610,Knife,740,236,804,337
P05579.jpg,1125,617,Knife,740,238,801,336
P05580.jpg,1128,618,Knife,739,238,799,336
P05581.jpg,980,629,Wrench,119,275,191,421
P05581.jpg,980,629,Wrench,114,319,347,435
P05582.jpg,403,462,Wrench,143,258,312,404
P05582.jpg,403,462,Wrench,217,271,351,372
P05583.jpg,666,566,Wrench,271,243,356,444
P05584.jpg,666,451,Wrench,273,129,355,329
P05585.jpg,666,566,Wrench,278,245,351,445
P05586.jpg,667,566,Wrench,272,243,355,444
P05587.jpg,1488,977,Pliers,945,520,1066,568
P05588.jpg,685,516,Pliers,135,194,289,294
P05589.jpg,531,659,Pliers,406,303,479,395
P05590.jpg,530,659,Pliers,408,301,481,395
P05591.jpg,483,501,Pliers,149,280,242,397
P05593.jpg,688,352,Scissors,66,152,170,195
P05594.jpg,409,637,Pliers,98,310,269,374
P05594.jpg,409,637,Pliers,144,373,276,452
P05595.jpg,406,637,Pliers,141,374,272,451
P05595.jpg,406,637,Pliers,95,308,266,375
P05596.jpg,407,637,Pliers,95,305,267,377
P05596.jpg,407,637,Pliers,143,376,273,449
P05597.jpg,346,483,Scissors,193,286,246,373
P05598.jpg,346,363,Scissors,191,167,248,251
P05599.jpg,438,503,Pliers,189,224,352,317
P05600.jpg,400,282,Wrench,81,143,363,264
P05600.jpg,400,282,Wrench,49,73,258,134
P05600.jpg,400,282,Wrench,173,84,315,149
P05601.jpg,400,282,Wrench,85,142,364,269
P05601.jpg,400,282,Wrench,168,82,320,152
P05601.jpg,400,282,Wrench,49,74,263,133
P05602.jpg,340,359,Pliers,62,73,214,232
P05603.jpg,1499,1035,Pliers,948,636,1121,785
P05603.jpg,1499,1035,Pliers,942,524,1093,605
P05603.jpg,1499,1035,Pliers,1226,436,1380,502
P05603.jpg,1499,1035,Pliers,1057,461,1179,588
P05604.jpg,1500,1035,Pliers,379,669,556,759
P05604.jpg,1500,1035,Pliers,322,686,512,789
P05605.jpg,490,627,Wrench,367,315,438,462
P05606.jpg,487,627,Wrench,363,318,435,464
P05607.jpg,486,502,Wrench,239,355,350,426
P05608.jpg,482,538,Wrench,237,355,344,427
P05609.jpg,481,502,Wrench,234,357,342,426
P05610.jpg,702,490,Pliers,234,367,418,420
P05611.jpg,329,914,Pliers,86,601,123,797
P05612.jpg,330,586,Pliers,85,280,125,463
P05613.jpg,330,914,Pliers,87,600,125,796
P05614.jpg,305,627,Scissors,106,394,154,488
P05615.jpg,301,626,Scissors,104,397,149,488
P05616.jpg,453,956,Scissors,111,761,168,803
P05617.jpg,462,393,Scissors,117,201,180,237
P05618.jpg,907,552,Pliers,638,212,685,331
P05619.jpg,907,600,Pliers,638,258,685,378
P05620.jpg,892,731,Pliers,699,433,814,496
P05620.jpg,892,731,Pliers,409,390,456,440
P05621.jpg,900,731,Pliers,696,431,821,498
P05621.jpg,900,731,Pliers,407,391,457,442
P05622.jpg,808,562,Scissors,506,252,548,342
P05623.jpg,786,562,Scissors,482,250,528,343
P05624.jpg,787,528,Scissors,481,218,529,307
P05625.jpg,1500,1020,Pliers,282,616,430,743
P05626.jpg,640,478,Pliers,165,168,206,279
P05626.jpg,640,478,Pliers,303,191,445,241
P05626.jpg,640,478,Pliers,187,348,364,404
P05626.jpg,640,478,Pliers,245,389,423,446
P05626.jpg,640,478,Pliers,365,297,576,422
P05626.jpg,640,478,Pliers,408,361,546,404
P05626.jpg,640,478,Wrench,337,299,477,331
P05626.jpg,640,478,Wrench,186,91,304,367
P05626.jpg,640,478,Wrench,272,234,313,307
P05626.jpg,640,478,Wrench,302,238,337,306
P05627.jpg,606,664,Pliers,239,360,279,509
P05628.jpg,664,507,Wrench,238,96,304,305
P05629.jpg,1107,627,Wrench,143,415,232,528
P05629.jpg,1107,627,Pliers,182,391,316,494
P05630.jpg,386,530,Pliers,265,289,314,432
P05631.jpg,385,530,Pliers,265,289,313,434
P05632.jpg,507,690,Pliers,218,530,352,593
P05633.jpg,507,691,Pliers,217,521,365,604
P05634.jpg,507,691,Pliers,215,516,366,606
P05635.jpg,450,574,Pliers,37,274,148,401
P05635.jpg,450,574,Pliers,43,363,158,532
P05636.jpg,448,574,Pliers,41,365,153,534
P05636.jpg,448,574,Pliers,37,276,145,403
P05637.jpg,509,512,Wrench,165,280,208,413
P05637.jpg,509,512,Wrench,117,365,186,450
P05637.jpg,509,512,Pliers,134,239,181,393
P05638.jpg,505,512,Pliers,132,239,179,392
P05638.jpg,505,512,Wrench,166,281,198,414
P05638.jpg,505,512,Wrench,115,372,177,449
P05639.jpg,373,319,Scissors,183,147,308,197
P05640.jpg,573,634,Wrench,94,326,240,589
P05641.jpg,573,634,Wrench,95,328,241,588
P05642.jpg,779,562,Pliers,333,352,383,470
P05642.jpg,779,562,Wrench,409,336,459,490
P05643.jpg,401,448,Wrench,83,279,199,370
P05643.jpg,401,448,Pliers,218,253,347,308
P05643.jpg,401,448,Pliers,112,261,270,341
P05644.jpg,503,326,Pliers,439,105,481,234
P05644.jpg,503,326,Pliers,409,115,461,257
P05645.jpg,501,326,Pliers,437,103,479,233
P05645.jpg,501,326,Pliers,410,126,457,259
P05646.jpg,235,295,Scissors,75,100,114,170
P05647.jpg,235,295,Scissors,74,99,113,169
P05648.jpg,152,339,Scissors,47,127,75,199
P05649.jpg,152,339,Scissors,47,128,74,196
P05650.jpg,151,338,Scissors,47,127,75,195
P05651.jpg,151,339,Scissors,47,128,74,196
P05652.jpg,423,323,Pliers,144,114,203,223
P05653.jpg,423,322,Pliers,138,114,206,223
P05654.jpg,511,435,Knife,361,172,387,250
P05655.jpg,573,665,Scissors,209,436,330,537
P05656.jpg,436,511,Pliers,129,332,204,443
P05656.jpg,436,511,Pliers,116,321,178,423
P05657.jpg,433,426,Pliers,111,237,179,346
P05657.jpg,433,426,Pliers,132,248,202,350
P05658.jpg,453,492,Scissors,322,299,370,368
P05658.jpg,453,492,Scissors,355,245,390,299
P05658.jpg,453,492,Scissors,213,361,275,418
P05658.jpg,453,492,Scissors,183,345,257,406
P05658.jpg,453,492,Scissors,343,251,391,306
P05659.jpg,428,492,Scissors,321,321,367,369
P05659.jpg,428,492,Scissors,345,252,390,314
P05659.jpg,428,492,Scissors,353,242,393,311
P05659.jpg,428,492,Scissors,206,351,274,419
P05659.jpg,428,492,Scissors,183,343,260,411
P05660.jpg,564,662,Wrench,58,422,227,487
P05660.jpg,564,662,Pliers,70,253,191,380
P05661.jpg,585,662,Pliers,72,254,194,375
P05661.jpg,585,662,Wrench,60,425,228,490
P05662.jpg,548,360,Scissors,187,148,277,193
P05663.jpg,547,322,Scissors,186,111,276,154
P05664.jpg,526,374,Scissors,145,162,191,235
P05665.jpg,526,374,Scissors,144,160,194,237
P05666.jpg,526,375,Scissors,145,161,191,237
P05667.jpg,526,564,Scissors,145,348,191,429
P05668.jpg,367,558,Wrench,117,184,275,360
P05668.jpg,367,558,Wrench,159,219,222,448
P05668.jpg,367,558,Wrench,128,224,210,283
P05668.jpg,367,558,Wrench,156,319,193,482
P05668.jpg,367,558,Pliers,124,378,194,508
P05668.jpg,367,558,Wrench,184,261,241,457
P05669.jpg,369,558,Pliers,128,374,196,508
P05669.jpg,369,558,Wrench,117,188,276,359
P05669.jpg,369,558,Wrench,151,319,196,485
P05669.jpg,369,558,Wrench,184,256,240,455
P05669.jpg,369,558,Wrench,158,219,218,438
P05669.jpg,369,558,Wrench,128,226,206,283
P05670.jpg,712,558,Wrench,493,340,667,414
P05671.jpg,1389,656,Wrench,566,426,829,513
P05672.jpg,1381,656,Wrench,554,421,826,514
P05673.jpg,441,616,Pliers,156,192,326,259
P05674.jpg,441,568,Pliers,156,144,326,209
P05675.jpg,425,567,Pliers,139,145,311,210
P05676.jpg,227,341,Pliers,45,77,159,117
P05677.jpg,232,401,Pliers,43,138,158,177
P05678.jpg,224,401,Pliers,42,139,157,176
P05679.jpg,224,401,Pliers,42,139,158,177
P05680.jpg,363,368,Scissors,194,168,265,231
P05681.jpg,683,628,Pliers,406,275,489,435
P05682.jpg,683,580,Pliers,404,225,489,379
P05683.jpg,688,599,Scissors,54,100,149,197
P05684.jpg,687,596,Scissors,54,98,146,195
P05685.jpg,688,887,Scissors,61,378,145,492
P05686.jpg,678,655,Pliers,78,393,213,543
P05687.jpg,256,513,Pliers,166,219,219,334
P05688.jpg,1336,599,Pliers,1240,273,1298,366
P05689.jpg,1335,699,Pliers,1245,370,1306,476
P05690.jpg,244,663,Pliers,168,362,216,484
P05691.jpg,494,327,Knife,80,218,198,240
P05692.jpg,342,551,Scissors,154,347,221,393
P05693.jpg,195,614,Pliers,14,301,136,481
P05694.jpg,716,662,Pliers,302,330,349,481
P05695.jpg,716,614,Pliers,303,300,350,431
P05696.jpg,805,989,Pliers,397,553,567,613
P05697.jpg,801,613,Pliers,389,178,567,237
P05698.jpg,802,989,Pliers,391,553,564,614
P05699.jpg,809,613,Pliers,394,176,573,238
P05700.jpg,644,665,Pliers,241,144,375,258
P05700.jpg,644,665,Pliers,213,114,332,228
P05701.jpg,648,644,Pliers,246,126,377,234
P05701.jpg,648,644,Pliers,219,94,334,203
P05701.jpg,648,644,Wrench,214,175,270,245
P05702.jpg,644,644,Pliers,245,125,372,235
P05702.jpg,644,644,Pliers,213,93,331,205
P05702.jpg,644,644,Wrench,206,192,256,248
P05703.jpg,672,661,Pliers,457,135,531,264
P05704.jpg,673,650,Pliers,456,125,534,250
P05705.jpg,432,1035,Pliers,174,494,257,597
P05706.jpg,433,557,Pliers,170,21,260,116
P05707.jpg,432,707,Pliers,172,169,256,267
P05708.jpg,702,698,Pliers,520,478,611,575
P05709.jpg,702,1026,Pliers,522,794,611,909
P05710.jpg,702,650,Pliers,520,427,612,526
